"gene","logFC","AveExpr","t","P.Value","adj.P.Val","B","signif"
"RN7SKP247",0.0205349593497193,-9.93688034026465,0.403188875346765,0.686973026417381,0.858887819251846,-7.742993087942,FALSE
"SMARCE1P3",-0.0318028135007786,-9.85567807183365,-0.402995264146645,0.687115364092983,0.859036190657782,-7.74307113268118,FALSE
"RN7SKP259",0.118219012072029,-8.81066446124764,0.402941591722737,0.687154824565181,0.859055938510887,-7.7430927614209,FALSE
"CPA4",0.12118406750432,-5.34322268431002,0.402603783015778,0.687403204328325,0.859336859298937,-7.74322882439734,FALSE
"SH2D1A",-0.0739389258438015,-1.60978241965974,-0.402375133064525,0.687571342409888,0.85946058302355,-7.74332085556378,FALSE
"TAF13P2",0.0198669376694962,-9.93776446124764,0.402372604869596,0.687573201608411,0.85946058302355,-7.74332187286536,FALSE
"LOC105369784",0.0240056122198773,-9.87902287334594,0.402389132930536,0.687561047142221,0.85946058302355,-7.74331522214624,FALSE
"CYP11A1",0.121515153978812,0.48416011342155,0.401823528933111,0.687977029091591,0.859935752808135,-7.74354266009998,FALSE
"RPL36AP14",0.0193485094852015,-9.93844555765595,0.401627239254519,0.688121415423648,0.860086612997757,-7.74362151642801,FALSE
"KCNJ18",0.0458461665435728,-9.71148525519849,0.401272921892802,0.688382072274258,0.860382784934163,-7.74376376043461,FALSE
"ABITRAM",-0.0314603104212896,2.25086899810964,-0.40117260156772,0.688455880595425,0.860445409588381,-7.74380401217279,FALSE
"CDH12P4",-0.0732613476224486,-9.62154820415879,-0.401060992259837,0.688537998016627,0.860518414446106,-7.74384878159384,FALSE
"STBD1",-0.0512100689825141,3.33556389413989,-0.400028478618167,0.689297852468298,0.86143840473893,-7.74426235958552,FALSE
"RPS24P6",-0.0275692067010844,-9.91050775047259,-0.39992381227483,0.689374896797423,0.861505030592235,-7.7443042246835,FALSE
"ROBO2",-0.125094124168512,-4.02806786389414,-0.399890180887919,0.689399653365143,0.861506310606494,-7.74431767445159,FALSE
"RPL34P8",-0.084218573540209,-9.44533251417769,-0.399702497904597,0.689537815743394,0.861649302901926,-7.74439271133724,FALSE
"RNA5SP507",-0.0443023675781262,-9.8889347826087,-0.399620138219506,0.689598447905767,0.861695406610004,-7.7444256281647,FALSE
"RPL28P5",0.0903831559498443,-9.29241890359168,0.399506707485895,0.689681957454581,0.861752341145167,-7.74447095211013,FALSE
"RHBDF1P1",-0.0613899556540183,-9.48876729678639,-0.399493760208617,0.689691489691483,0.861752341145167,-7.74447612468484,FALSE
"ZNF726",0.0866744469081062,-0.634776370510397,0.398872890895007,0.690148653263754,0.862293875615321,-7.74472397192133,FALSE
"RPS15AP5",-0.0360467356490428,-9.86327939508507,-0.398773818409092,0.690221613623294,0.86235535350677,-7.7447634854098,FALSE
"LINC02817",0.151327046070484,-6.20749357277883,0.397547791673175,0.691124740296914,0.863453992205337,-7.74525165487794,FALSE
"ZNF229",-0.0882140946045804,-2.29800170132325,-0.397433409922814,0.691209019703271,0.863529566859911,-7.74529712186849,FALSE
"PARP4P3",0.035936676521402,-9.87015689981096,0.397394892590907,0.691237401124733,0.863535305190617,-7.74531242964745,FALSE
"ANKRD33BP9",-0.0492661197338169,-9.68028525519849,-0.397011475909829,0.691519944682026,0.863858546815177,-7.74546472846146,FALSE
"STK33P1",0.0242368218774391,-9.89648884688091,0.39679148126397,0.691682080372958,0.864031355802434,-7.74555204727423,FALSE
"LINC01785",-0.0947022172948166,-9.04566880907372,-0.396701018485539,0.691748755404985,0.86408491001536,-7.74558793912467,FALSE
"LOC651644",-0.0796443828528215,-9.32328563327032,-0.396437964667935,0.691942651211692,0.864297370505665,-7.74569226141699,FALSE
"SYNC",0.0968667972407058,-3.42922835538752,0.396398934107383,0.691971422191218,0.864303568006173,-7.74570773432558,FALSE
"PSMD5",0.0338223478689299,2.65752930056711,0.396215460734362,0.692106673689703,0.864442759482863,-7.74578044838464,FALSE
"ATP11AUN",0.0908506651885279,-8.35729527410208,0.396170299094212,0.692139967112886,0.864454599902455,-7.74579834165936,FALSE
"SPTLC3",0.0606411037201242,1.63961928166352,0.396019667818888,0.692251017676532,0.864563551664343,-7.74585800780974,FALSE
"MST1R",-0.0858681793545194,-0.897808695652174,-0.395673460035459,0.692506279124643,0.864852597051765,-7.74599505728983,FALSE
"RGS4",-0.0876818181818169,-0.828395085066163,-0.395550538578947,0.692596918411117,0.864936037403397,-7.74604368804258,FALSE
"CXorf51A",0.0748023872876242,-9.50415576559546,0.39516232096293,0.692883209600477,0.865263799639029,-7.74619717732309,FALSE
"C1orf167-AS1",0.049021771372356,-9.6240752362949,0.394731100526605,0.693201264803141,0.865631204458852,-7.74636749201343,FALSE
"TRIM6-TRIM34",0.0581055038187763,-9.63473421550094,0.394660633296638,0.693253244465349,0.865666335087772,-7.74639530606238,FALSE
"GDNF",-0.141927203744767,-3.3601359168242,-0.394462115048593,0.693399687855188,0.865819416236625,-7.74647363631483,FALSE
"LOC101928389",-0.040022840601031,-9.74670170132325,-0.394114239510332,0.693656337165932,0.866110091681646,-7.74661080417039,FALSE
"CELSR1",0.0642146735649143,0.974225708884688,0.394029076480134,0.693719172574582,0.866128965903006,-7.746644365654,FALSE
"RN7SKP153",0.018413008130203,-9.93927296786389,0.39403070815386,0.693717968665147,0.866128965903006,-7.74664372270376,FALSE
"RNU1-123P",-0.0697107908350869,-9.7186381852552,-0.39269693174941,0.694702336848977,0.867326644997755,-7.74716840057381,FALSE
"C1orf185",0.0526956467110971,-9.6813168241966,0.392112250870833,0.695134012332984,0.867835738958615,-7.74739784044924,FALSE
"TUNAR",-0.085010692288666,-8.84606691871456,-0.391560919946798,0.695541156044624,0.868314172418182,-7.74761388018182,FALSE
"GRID2IP",-0.103361828036439,-7.01990359168242,-0.391368902095662,0.695682976967958,0.868431490609142,-7.7476890512949,FALSE
"RN7SL275P",0.0184130081301905,-9.93909810964083,0.39138573684044,0.69567054270194,0.868431490609142,-7.74768246230587,FALSE
"SNORA68B",-0.0392709583640034,-9.89620945179584,-0.391231480463573,0.695784480662275,0.868498467523597,-7.74774282646644,FALSE
"PPIAP83",-0.0226533431878835,-9.91935330812854,-0.391258106891017,0.695764813166047,0.868498467523597,-7.74773240861525,FALSE
"RPL7P29",0.0134260162602722,-9.94630699432892,0.390908392972359,0.696023144198081,0.868766501307792,-7.7478691811564,FALSE
"TPTE2",-0.0956153855628674,-8.42193327032136,-0.390683804525518,0.696189064643918,0.868943722859266,-7.7479569528744,FALSE
"RN7SKP152",-0.0230432643506919,-9.92491965973535,-0.390399730833562,0.696398952219021,0.869149247605423,-7.7480678998928,FALSE
"LINC01095",0.0503060926337753,-9.70126597353497,0.390396127460873,0.696401614717262,0.869149247605423,-7.74806930669778,FALSE
"MBL3P",-0.0647800542004493,-9.54576219281664,-0.39021609677218,0.696534642477761,0.869228706076205,-7.74813957657256,FALSE
"RPL7P7",-0.0797438433110891,-9.26892230623818,-0.390212750024764,0.696537115535405,0.869228706076205,-7.74814088257387,FALSE
"LOC101927551",0.0229355309190389,-9.89594120982987,0.390256279727446,0.696504949792007,0.869228706076205,-7.74812389510364,FALSE
"SNORA5C",-0.131979625523449,-9.11257429111531,-0.389967238339136,0.696718543649908,0.869425226986432,-7.74823665806822,FALSE
"RPS15AP13",-0.0356362453805499,-9.86869924385633,-0.389806494885345,0.696837339200357,0.869543578780796,-7.748299332363,FALSE
"MTCO1P19",0.0285583123923256,-9.89369149338374,0.389616441532541,0.696977805504186,0.869688963206637,-7.74837340134737,FALSE
"PAWR",0.0299425769894022,3.42306786389414,0.389326568428599,0.697192067529592,0.869926416780385,-7.74848630329439,FALSE
"USP20",-0.02174213106677,3.31579716446125,-0.389161829276119,0.697313846587995,0.870048461710002,-7.74855042970695,FALSE
"RCAN2",0.0649493348115293,0.426830434782609,0.389102715461208,0.697357546817798,0.870073081527165,-7.7485734337556,FALSE
"ZNF473CR",0.103704005912791,-5.51268714555766,0.389002827828567,0.697431391616223,0.870135308876152,-7.74861229693482,FALSE
"MTCO1P42",0.0298371717173005,-9.89436427221172,0.388822749118355,0.697564527230357,0.870271502319455,-7.74868233478016,FALSE
"RN7SL484P",0.0939250061592229,-9.39425879017013,0.388447875733946,0.697841708197148,0.87058738914237,-7.74882802997407,FALSE
"LOC339298",-0.0219755678737332,-9.89806559546314,-0.388007258172791,0.698167552021727,0.870963961165013,-7.74899909719249,FALSE
"CHRNA7",0.123701628479925,-5.9551179584121,0.38781993160143,0.698306099964109,0.871106863738733,-7.74907176686574,FALSE
"RPL21P53",0.172635986696235,-5.47705009451796,0.387683898351959,0.698406717353478,0.871202441381692,-7.74912451631746,FALSE
"CARD8",-0.0296247622567209,3.16056805293006,-0.387325128779449,0.698672107802937,0.87150354564478,-7.74926354725562,FALSE
"PPIAL4H",0.103467745750258,-8.70749092627599,0.387151986113227,0.698800198799404,0.871633371701101,-7.74933059774466,FALSE
"SLC6A15",-0.123757457501775,-8.42343572778828,-0.386600909805242,0.699207942450068,0.872052068950729,-7.7495438057555,FALSE
"MT4",0.0701348066027094,-9.64065822306238,0.386633063542126,0.699184149374983,0.872052068950729,-7.74953137401216,FALSE
"LINC01206",-0.0411492732199061,-9.78292514177694,-0.386631866775369,0.699185034951385,0.872052068950729,-7.74953183674197,FALSE
"GBF1",-0.0307004459226485,3.13140415879017,-0.386351949365833,0.699392177856428,0.872251879216896,-7.74964002747124,FALSE
"KDF1",-0.0841653978812524,0.513717202268431,-0.386303900696921,0.699427736818656,0.872266259250173,-7.7496585908617,FALSE
"SCUBE3",0.0649726927814767,-4.97146918714556,0.3862467349512,0.699470043838105,0.872289053604282,-7.74968067358867,FALSE
"SERPINA1",0.0509704557772608,13.3540221172023,0.386166984411927,0.699529066893463,0.872332691765702,-7.74971147520635,FALSE
"OR56B1",0.0681952426706953,-9.3946763705104,0.385651621989043,0.699910528447618,0.872778403118306,-7.74991036756664,FALSE
"ALK",-0.0992210544468595,-7.51009584120983,-0.385483799524828,0.700034763869616,0.872903337566328,-7.74997507751788,FALSE
"RN7SL740P",0.0550168465140146,-9.72007391304348,0.385028356124615,0.700371959549872,0.873293803579841,-7.75015054814669,FALSE
"KIAA1210",-0.0582246661738441,-9.42152381852552,-0.384974009052609,0.70041220033504,0.873313982426403,-7.75017147283015,FALSE
"TCF4-AS1",-0.0354300739097386,-9.86151342155009,-0.384335303357378,0.700885187205662,0.873873713919036,-7.75041716577494,FALSE
"RP1",-0.0725216777530413,-9.05827693761815,-0.384206300131157,0.700980733328929,0.873962824583508,-7.75046674036192,FALSE
"SNRPEP9",-0.0262189554076357,-9.91846937618147,-0.384081571014649,0.701073118346988,0.874047988086479,-7.75051465663761,FALSE
"PRAMEF2",-0.12852199556534,-7.94791701323251,-0.383726431432058,0.701336189277565,0.874345937460158,-7.75065100285633,FALSE
"CDX2",0.128870965755143,-7.51634952741021,0.383494178858741,0.701508250634903,0.874530409914407,-7.75074010176123,FALSE
"FAM241A",-0.0396082261640796,-0.192289413988658,-0.383057208668935,0.701832016031509,0.874903983995873,-7.75090759021243,FALSE
"RPL17P21",-0.102971793545148,-8.6629179584121,-0.382813634258865,0.702012511784663,0.875098938576802,-7.75100086820537,FALSE
"OR2K2",-0.071131310667548,-9.33897996219282,-0.382739638582118,0.702067348081698,0.875137243414385,-7.75102919346268,FALSE
"SOX1",0.0730341389505682,-9.43474990548204,0.382342585049872,0.702361620826301,0.875473996415739,-7.75118109054169,FALSE
"ACTG1P21",-0.0176431239220527,-9.93400491493384,-0.382301336291789,0.702392194548353,0.875482044166314,-7.7511968616605,FALSE
"LOC392187",0.0119032520326332,-9.94813175803403,0.382037843777635,0.702587507503769,0.87566535431897,-7.75129756569853,FALSE
"MTND1P15",0.0119032520326332,-9.94813175803403,0.382037843777635,0.702587507503769,0.87566535431897,-7.75129756569853,FALSE
"LOC100419616",-0.019483301305609,-9.93057013232514,-0.381917728419023,0.702676549152205,0.875746263287472,-7.75134344948479,FALSE
"LINC01609",-0.0261123996056885,-9.91170189035917,-0.381167839421696,0.70323253515882,0.876409099794023,-7.75162957928969,FALSE
"FAM76A",-0.0289989603350602,1.00349224952741,-0.381069415993651,0.703305520515355,0.876469968080878,-7.75166709229028,FALSE
"LINC01987",-0.0388381547177943,-9.74031606805293,-0.380985850407734,0.703367490272347,0.876517104853295,-7.75169893478846,FALSE
"KRT18P49",-0.02649487065767,-9.88696502835539,-0.380747643665949,0.703544148162528,0.87670715466163,-7.75178966468269,FALSE
"PLA2G10KP",0.021105420054301,-9.93429243856333,0.379742264812004,0.704289929746658,0.877606368932219,-7.75217197577265,FALSE
"LOC107983981",-0.152040238975106,-4.55026086956522,-0.379202918381036,0.704690129994289,0.878074911918535,-7.7523766543536,FALSE
"OR13H1",0.0242499088446699,-9.89826162570888,0.379083815279395,0.704778516698748,0.878154902680074,-7.75242181403974,FALSE
"TSEN2",-0.0255619955654152,2.1445438563327,-0.378829165927016,0.704967506017124,0.878360234629402,-7.75251832050837,FALSE
"LINC01801",-0.111397841832936,-6.89946654064272,-0.378683979682301,0.705075264905496,0.87843419677161,-7.75257331387071,FALSE
"LINC03049",-0.111397841832936,-6.89946654064272,-0.378683979682301,0.705075264905496,0.87843419677161,-7.75257331387071,FALSE
"ZBED3-AS1",0.0504962971175176,-0.96886370510397,0.377704198554575,0.705802624700273,0.879310216186582,-7.75294388261158,FALSE
"PAXIP1",0.033997152007881,1.45225103969754,0.377610008850626,0.70587256249719,0.879349748250231,-7.75297945609549,FALSE
"PRAMEF10",0.200835713229864,-3.44449357277883,0.377596216393588,0.705882803890023,0.879349748250231,-7.75298466447417,FALSE
"CHRM1",0.102545388026666,-8.24123969754253,0.37728703565468,0.706112395669503,0.879605575484665,-7.75310136899243,FALSE
"ACKR3",-0.0717211086474516,2.44677693761815,-0.377244435609896,0.70614403176172,0.879614799841541,-7.75311744147534,FALSE
"CARNMT1",0.0284569869425928,1.75705746691871,0.377195884926544,0.706180087600496,0.879629528874365,-7.75313575685082,FALSE
"MTF1",0.0336188741069228,-0.0378353497164461,0.377111033588665,0.706243103464402,0.879677837594745,-7.75316776071464,FALSE
"PPP1R17",-0.06442195861041,-9.34536389413989,-0.377014608184298,0.70631471739936,0.879736852163807,-7.7532041212997,FALSE
"CBX6",0.0566912416851415,1.18980151228733,0.376939554668437,0.706370460506383,0.879776095753868,-7.75323241643169,FALSE
"TOMM22P6",0.0171813008131174,-9.9399572778828,0.376742715565606,0.706516662668772,0.879927998474598,-7.75330659791272,FALSE
"TAS1R1",0.0891078442966329,-5.82619130434783,0.376391530254961,0.706777532382391,0.880222698058639,-7.75343885066893,FALSE
"ATG9B",-0.0636549150036931,-1.89953137996219,-0.376277381471805,0.706862332549529,0.880298107443839,-7.75348181137442,FALSE
"CLDN23",0.0396132076866174,1.94945274102079,0.375971839444995,0.707089335090984,0.880550598735431,-7.75359674020062,FALSE
"RN7SL244P",-0.0298227740822004,-9.88847145557656,-0.375792009171017,0.707222952259849,0.880686782271098,-7.75366433926165,FALSE
"PAX3",0.0872460655334848,-9.09791058601134,0.375608081131119,0.70735962349962,0.880826759490247,-7.75373344525568,FALSE
"ZNF892",-0.125154340970669,-5.83050510396975,-0.375255337505786,0.707621762840234,0.881122958627357,-7.75386588453847,FALSE
"LINC00620",0.0289127839370558,-9.88457051039697,0.374999701233616,0.707811759149036,0.881329308803908,-7.75396178667552,FALSE
"MIR499A",-0.0398894900220892,-9.89200812854442,-0.374746132089121,0.708000237132118,0.881533754352015,-7.75405684879928,FALSE
"ELK1",0.0278132323232274,3.32062155009452,0.374542403547416,0.708151681585426,0.881682189205055,-7.75413317930714,FALSE
"SCX",-0.0675029711751659,-0.965318714555766,-0.374520414461392,0.708168028171449,0.881682189205055,-7.75414141542735,FALSE
"HLFP1",-0.089164363143535,-9.10911739130435,-0.374400381248151,0.708257262690264,0.881763045919449,-7.75418636593735,FALSE
"HERC2P6",0.063610197092995,-9.59318960302457,0.374354616960086,0.708291285616752,0.881775162357205,-7.75420350013602,FALSE
"TSPY17P",-0.0531192436559902,-9.6958347826087,-0.374000300707542,0.708554717658067,0.882072867136676,-7.75433608567772,FALSE
"ATP5F1AP8",-0.0228359324955694,-9.89648884688091,-0.373850638481382,0.708666001145666,0.882181149740709,-7.75439205175615,FALSE
"RN7SL668P",-0.0793999211627554,-9.43226257088847,-0.373731900493999,0.70875429491049,0.882260807199291,-7.75443643781121,FALSE
"SGPP2",-0.1058605937423,-2.8908,-0.373344414253773,0.709042457618937,0.88258924850067,-7.75458118799521,FALSE
"RPL21P106",0.0290530524760868,-9.88960510396975,0.373085336867314,0.70923514954086,0.882798832926991,-7.75467788577873,FALSE
"WWC2-AS1",0.0725364917468347,-9.50285935727788,0.372716202026101,0.709509730243677,0.883110328049913,-7.75481554540248,FALSE
"DSEL-AS1",-0.0456331362403457,-9.59333213610586,-0.372666955630792,0.709546365003348,0.88312564616288,-7.75483390031914,FALSE
"CHSY1",-0.0470533776792341,1.43257258979206,-0.372619353605393,0.709581777144108,0.88313944156438,-7.75485164004885,FALSE
"RFNG",-0.0252161320522299,5.29220302457467,-0.371857018621079,0.71014897972967,0.883784775383686,-7.75513542897316,FALSE
"PAWRP1",0.104166060606136,-8.67326086956522,0.371883831663554,0.710129027199455,0.883784775383686,-7.75512545733229,FALSE
"LOC112268176",0.0324538309929263,-9.83469867674858,0.371511486943364,0.710406119858268,0.88407447915581,-7.75526386623529,FALSE
"SNORA2B",0.0517854816458385,-9.82869395085066,0.371347739469095,0.710527990123551,0.88416552068679,-7.75532469098088,FALSE
"BSNDP3",-0.0946398447892562,-9.11466502835539,-0.371355737787996,0.710522037143268,0.88416552068679,-7.75532172059148,FALSE
"MALRD1-AS1",-0.125759275683633,-7.06829678638941,-0.371186315024385,0.710648138722711,0.884284718190557,-7.75538462659326,FALSE
"USP8",-0.0281880980537128,3.27035708884688,-0.370886840271418,0.710871057592077,0.884531783836635,-7.75549575020457,FALSE
"ARHGAP40",-0.138981185020929,-6.27147391304348,-0.370499487828113,0.711159426423475,0.884769970433112,-7.75563934889979,FALSE
"LINC01875",-0.0203514437052323,-9.92780812854442,-0.370534818772636,0.711133122190428,0.884769970433112,-7.75562625728287,FALSE
"SDAD1P4",-0.0143847942841759,-9.93505274102079,-0.370566323751891,0.71110966671678,0.884769970433112,-7.75561458229622,FALSE
"RPLP0P7",-0.0268034195613396,-9.88898298676749,-0.370498753045456,0.711159973479996,0.884769970433112,-7.75563962115481,FALSE
"XPO4",-0.0326000542005423,0.351972967863894,-0.370394185319791,0.711237827214452,0.884836504531061,-7.75567836055476,FALSE
"USF2",-0.0198266173934512,6.28250378071834,-0.369902474413222,0.711603960868389,0.8852384593485,-7.75586037907767,FALSE
"FAM187B2P",-0.126665008622791,-6.33279962192817,-0.369894776360006,0.711609693458818,0.8852384593485,-7.75586322677436,FALSE
"TRIM26BP",0.0562963439271478,-9.59315217391304,0.368855889874996,0.712383481881267,0.886140313736486,-7.75624699269776,FALSE
"LINC01679",0.0685626730721891,-3.29331512287335,0.368868878220397,0.71237380600422,0.886140313736486,-7.75624220144658,FALSE
"LINC02115",0.0278619660015647,-9.89155708884688,0.368819262847758,0.712410768025065,0.886143890147954,-7.75626050307835,FALSE
"RPL30P12",-0.0252266666665761,-9.91135652173913,-0.368522250310039,0.712632047958905,0.886388760423376,-7.75637001069439,FALSE
"SNORA71C",-0.107288797733318,-9.37014990548204,-0.368191175179648,0.712878733759577,0.886665213260001,-7.75649197315875,FALSE
"VSIG4",0.0698658881497876,1.80826540642722,0.367933354259283,0.713070858330801,0.886873787243171,-7.75658687413309,FALSE
"NIPA2P1",0.0277200197094061,-9.87562835538752,0.367677142774426,0.713261801658375,0.887080877826527,-7.75668111687097,FALSE
"EEF1A1P23",-0.117753227395851,-7.80160548204159,-0.367253246576777,0.713577752702844,0.887443420496281,-7.75683689529882,FALSE
"EPB41L3",-0.0581068612958856,0.180148582230624,-0.36707348920499,0.713711749745571,0.887579658359505,-7.75690290044898,FALSE
"LINC02833",-0.0341826410444721,-9.80710661625709,-0.36679582706001,0.71391874562279,0.88780666591939,-7.75700479179891,FALSE
"APOBEC3AP1",-0.0269416063068455,-9.90729603024575,-0.366336366865555,0.714261317503,0.888202250160194,-7.75717322679013,FALSE
"RN7SL296P",-0.0255733333332095,-9.90991833648393,-0.366270140685839,0.714310700270351,0.888233231614224,-7.75719748745891,FALSE
"NCAPGP2",-0.074513887656952,-9.36971436672968,-0.366079476936269,0.714452878896323,0.888379597068419,-7.75726730892457,FALSE
"MTCO1P51",0.022897767923217,-9.89483156899811,0.365531643391464,0.71486145558863,0.888857191276687,-7.75746772452062,FALSE
"OR2Q1P",0.0234151120966875,-9.89340850661626,0.365232606942891,0.715084512887184,0.889104086255571,-7.75757699535786,FALSE
"LINC03065",-0.112889125400341,-3.87854347826087,-0.364931625805454,0.715309045410063,0.889352798487197,-7.75768688654535,FALSE
"SNRPFP4",0.0501963217542158,-9.78190245746692,0.364664496175307,0.715508345334807,0.889570122748094,-7.75778434236619,FALSE
"RN7SL653P",0.047533291451213,-9.77624310018903,0.364570448120254,0.715578517284304,0.889626896672404,-7.75781863656036,FALSE
"TTC13",0.0316634860803102,2.11556672967864,0.364404197870252,0.715702567256093,0.889750647053542,-7.7578792373275,FALSE
"NAA35",-0.0303737915742828,1.6995179584121,-0.364322344790328,0.715763645853337,0.88979610657587,-7.75790906388135,FALSE
"SATL1",0.0592382852920394,-9.44315387523629,0.363872541366912,0.71609932077878,0.890182913622029,-7.7580728488368,FALSE
"LOC101928937",0.0201036043361817,-9.9073179584121,0.363600634288306,0.716302263643525,0.89040470063088,-7.7581717590961,FALSE
"INSRR",0.0968083123922634,-7.56086427221172,0.363344059388889,0.716493781483841,0.890612270978117,-7.7582650242776,FALSE
"RPL7AP36",0.025780655333941,-9.88026616257089,0.363186339853249,0.716611518575147,0.890728119698558,-7.75832232279783,FALSE
"MTCO1P12",-0.0590850751416676,6.62096465028355,-0.363106860687382,0.716670852059361,0.890771368917581,-7.75835118765917,FALSE
"MORF4L1P5",0.0278081473270326,-9.86355349716446,0.36264757075451,0.717013758793531,0.891167064675042,-7.75851786669563,FALSE
"ANKRD35-DT",0.0683010347377344,-9.48517788279773,0.362326237464714,0.717253700857095,0.891434764270522,-7.75863435508206,FALSE
"WDR77",0.0246961714707967,3.45859640831758,0.361795822068049,0.717649827363214,0.891896551854292,-7.7588264132348,FALSE
"KPNA4P1",-0.0928075461935887,-8.1688561436673,-0.36172906482921,0.717699688612917,0.891927983441886,-7.75885056544428,FALSE
"GVINP2",0.0509009115546544,-9.49918752362949,0.361644838884491,0.717762599029887,0.891975629296632,-7.75888103132939,FALSE
"RPS2P19",0.0134260162602917,-9.94480945179584,0.361422814684839,0.717928443529605,0.89215118542271,-7.75896130708638,FALSE
"PGAM4P2",0.0145192411925503,-9.94308582230624,0.361172839005921,0.718115182783678,0.892352694013976,-7.75905163009704,FALSE
"RPS4XP12",-0.0374256614928523,-9.81678336483932,-0.360977873424488,0.718260839584659,0.892503140198628,-7.75912203310737,FALSE
"QRFP",0.106240539541758,-4.89102268431002,0.36083770818853,0.718365561950415,0.892602713139209,-7.75917262397203,FALSE
"ZFP42",0.0544453609264597,-9.6225988657845,0.360371448895986,0.718713958795509,0.892982086880355,-7.75934077303434,FALSE
"CNN3-DT",-0.0486694506035992,2.86326049149338,-0.360298439154428,0.718768518223533,0.892982086880355,-7.75936708316865,FALSE
"ALG14-AS1",-0.0486694506035992,2.86326049149338,-0.360298439154428,0.718768518223533,0.892982086880355,-7.75936708316865,FALSE
"LINC00547",-0.0193467307217716,-9.89386540642722,-0.360297421136009,0.718769278988377,0.892982086880355,-7.75936744998888,FALSE
"LINC01259",0.0385372776547008,-9.78185198487713,0.360094294719509,0.718921080886326,0.893140114895773,-7.75944062134056,FALSE
"PTGS1",0.0634583222468592,-0.558420415879017,0.35938182165437,0.719453619281015,0.893750072540377,-7.75969694639908,FALSE
"LOC100505782",0.0258704631683866,-9.85464517958412,0.359338613457976,0.719485919667431,0.893750072540377,-7.75971247500928,FALSE
"LOC105369187",0.0755684183297145,-9.22337504725898,0.359359684481113,0.71947016791295,0.893750072540377,-7.75970490251944,FALSE
"RPS21P1",0.177916629711766,-5.3666034026465,0.359261861251179,0.719543297194502,0.893790762094773,-7.75974005441255,FALSE
"POM121C",-0.0268027888642575,2.90955538752363,-0.359052815614807,0.719699581149043,0.89395430266181,-7.75981514100995,FALSE
"RPL21P85",-0.0935316949986724,-8.94018752362949,-0.358968647406573,0.719762509198289,0.89400187663064,-7.75984536085084,FALSE
"PNCK",-0.16141758314856,-4.50422967863894,-0.358706622908773,0.719958423035052,0.894214620542492,-7.75993939306149,FALSE
"HES4",0.0528549100763713,1.18627202268431,0.358660019060555,0.719993270330377,0.894227306222219,-7.75995611050312,FALSE
"MTCYBP13",0.011903252032635,-9.94265444234405,0.358129075965856,0.720390315858541,0.894689823667621,-7.76014641383694,FALSE
"PDE7A",-0.0392682089184535,1.17811039697543,-0.357536673064523,0.720833411020167,0.895199157881189,-7.76035841330555,FALSE
"NIFKP3",-0.0401706577973702,-9.75212306238185,-0.357514837841151,0.720849744746013,0.895199157881189,-7.76036622063512,FALSE
"OR4C6",0.0414154693275055,-9.7473449905482,0.357477250643647,0.720877861953748,0.895203450560448,-7.76037965907161,FALSE
"KRT18P52",0.078571667898558,-9.07279300567108,0.357133568292436,0.721134972038392,0.895492102075246,-7.76050246928671,FALSE
"GLRA2",0.0422967430402608,-9.6714550094518,0.357069191376337,0.721183136172246,0.895521277491575,-7.7605254603728,FALSE
"ZNF8",-0.0361225843803894,-1.27854234404537,-0.356981424369019,0.721248801587085,0.895572182193014,-7.76055679814564,FALSE
"LOC102723324",-0.0479033357969101,-9.72864517958412,-0.356648964602061,0.721497559623523,0.895850421120999,-7.76067543521092,FALSE
"RPL23AP70",-0.059118792806002,-9.58664858223062,-0.356549903408253,0.721571686391233,0.895911816796804,-7.76071076347465,FALSE
"LINC02739",0.0892892953930087,-8.77766710775047,0.356432269135163,0.721659714664667,0.895990467954104,-7.76075270272848,FALSE
"PRSS21",-0.13954724069966,-5.06590661625709,-0.35632548618005,0.721739625863215,0.896059036166099,-7.76079076126698,FALSE
"GPC2",0.076298406011333,-3.32289035916824,0.356202937973036,0.721831338767042,0.896142251319507,-7.76083442465617,FALSE
"UBE2E2",-0.0419383050012363,3.33153534971645,-0.356011593139393,0.721974545864138,0.896289387825795,-7.76090256996302,FALSE
"CSTF3",-0.0234318526730797,3.5262809073724,-0.355797271511487,0.72213496095155,0.89645787625683,-7.76097885474192,FALSE
"PROKR2",0.0580481719636552,-9.49919073724008,0.355420311207292,0.722417137283611,0.89677750232645,-7.76111291707639,FALSE
"NACC2",0.0293990243902413,1.7247056710775,0.355279612165044,0.722522468265554,0.896877585846938,-7.76116291894516,FALSE
"APOBEC3B-AS1",0.046814210396759,-9.70335198487713,0.355015850450865,0.72271994139104,0.897092035986874,-7.76125660171907,FALSE
"OR5P4P",0.0278924587337741,-9.86608601134215,0.354526850292748,0.723086095033078,0.897515842706549,-7.76143010060939,FALSE
"LINC01563",-0.0868803966493363,-8.94137958412098,-0.354323882352084,0.723238092089441,0.897673812047006,-7.76150204411665,FALSE
"ELFN1-AS1",-0.160468558758311,-4.27511663516068,-0.354175844861707,0.723348960162349,0.897780723565831,-7.76155449114342,FALSE
"LOC100420801",-0.0274938236017714,-9.88396994328922,-0.354102634710973,0.723403790779094,0.897818079560734,-7.76158042009054,FALSE
"ATP5POP1",0.0235031485588912,-9.90058525519849,0.353847736276434,0.723594707631191,0.898024324161364,-7.76167065604438,FALSE
